annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0005794	Golgi apparatus	11	1561	106	12998	0.7635615277732137	0.875669314433	Adese#c13470;Adese#c13458;Adese#c7675;Adese#c2944;Adese#c7732;Adese#c8626;Adese#c12343;Adese#c7170;Adese#c14496;Adese#c13491;Adese#c13920
GO:0009891	positive regulation of biosynthetic process	11	1561	106	12998	0.7635615277732137	0.875669314433	Adese#c17006;Adese#c9518;Adese#c9158;Adese#c11822;Adese#c15942;Adese#c6864;Adese#c11190;Adese#c3580;Adese#c310;Adese#c10112;Adese#c8695
GO:0006401	RNA catabolic process	2	1561	27	12998	0.764727006569095	0.876653275323	Adese#c12587;Adese#c14122
GO:0000398	mRNA splicing, via spliceosome	4	1561	29	12998	0.7724573060259504	0.884803446959	Adese#c7495;Adese#c12587;Adese#c9396;Adese#c11025
GO:0006352	DNA-templated transcription, initiation	4	1561	29	12998	0.7724573060259504	0.884803446959	Adese#c4284;Adese#c7565;Adese#c11318;Adese#c9809
GO:0022804	active transmembrane transporter activity	34	1561	270	12998	0.776313844539845	0.888863763367	Adese#c12023;Adese#c11687;Adese#c12222;Adese#c17543;Adese#c11598;Adese#c12259;Adese#c14640;Adese#c12078;Adese#c15353;Adese#c13087;Adese#c9545;Adese#c11390;Adese#c12052;Adese#c18608;Adese#c11766;Adese#c14517;Adese#c9888;Adese#c9377;Adese#c20076;Adese#c8295;Adese#c14659;Adese#c7157;Adese#c7204;Adese#c10232;Adese#c11500;Adese#c15354;Adese#c8095;Adese#c6966;Adese#c17479;Adese#c19479;Adese#c8784;Adese#c11076;Adese#c19410;Adese#c10875
GO:1901360	organic cyclic compound metabolic process	143	1561	1167	12998	0.7771262145383278	0.889436707205	Adese#c11929;Adese#c8193;Adese#c19934;Adese#c13463;Adese#c13469;Adese#c17494;Adese#c14547;Adese#c20379;Adese#c7840;Adese#c12656;Adese#c11123;Adese#c6717;Adese#c18027;Adese#c16015;Adese#c10623;Adese#c14308;Adese#c11753;Adese#c15324;Adese#c9149;Adese#c14640;Adese#c14642;Adese#c8721;Adese#c12103;Adese#c14954;Adese#c19763;Adese#c18379;Adese#c15860;Adese#c15861;Adese#c19021;Adese#c8154;Adese#c7491;Adese#c7495;Adese#c4284;Adese#c13552;Adese#c17961;Adese#c13951;Adese#c13952;Adese#c15902;Adese#c12871;Adese#c12587;Adese#c8419;Adese#c19813;Adese#c8366;Adese#c16116;Adese#c9085;Adese#c10944;Adese#c20299;Adese#c8173;Adese#c19951;Adese#c12138;Adese#c8910;Adese#c16909;Adese#c13150;Adese#c7645;Adese#c11711;Adese#c9396;Adese#c14078;Adese#c9967;Adese#c14512;Adese#c7918;Adese#c8344;Adese#c7138;Adese#c19721;Adese#c13143;Adese#c10149;Adese#c17089;Adese#c10725;Adese#c18222;Adese#c15623;Adese#c1345;Adese#c9354;Adese#c12159;Adese#c17412;Adese#c14878;Adese#c6763;Adese#c17892;Adese#c13593;Adese#c14018;Adese#c14470;Adese#c14659;Adese#c14122;Adese#c14725;Adese#c12382;Adese#c8033;Adese#c7023;Adese#c19853;Adese#c17062;Adese#c18026;Adese#c10054;Adese#c9517;Adese#c7565;Adese#c14483;Adese#c14482;Adese#c6966;Adese#c17505;Adese#c3324;Adese#c10044;Adese#c19479;Adese#c14105;Adese#c11318;Adese#c12969;Adese#c19259;Adese#c550;Adese#c19877;Adese#c7170;Adese#c8874;Adese#c19891;Adese#c13741;Adese#c13256;Adese#c13636;Adese#c17137;Adese#c9228;Adese#c9313;Adese#c20362;Adese#c9796;Adese#c18913;Adese#c12802;Adese#c5488;Adese#c18461;Adese#c12091;Adese#c8844;Adese#c13260;Adese#c13317;Adese#c11025;Adese#c17121;Adese#c18258;Adese#c9077;Adese#c12501;Adese#c12505;Adese#c9100;Adese#c8671;Adese#c12031;Adese#c8071;Adese#c8072;Adese#c17040;Adese#c2913;Adese#c17023;Adese#c13274;Adese#c11789;Adese#c14227;Adese#c14171;Adese#c18247;Adese#c9809
GO:0010501	RNA secondary structure unwinding	4	1561	30	12998	0.7775473410098395	0.889561584759	Adese#c8173;Adese#c9396;Adese#c14470;Adese#c13260
GO:0004004	ATP-dependent RNA helicase activity	4	1561	31	12998	0.783302497315941	0.895427193203	Adese#c8173;Adese#c9396;Adese#c14470;Adese#c13260
GO:0008186	RNA-dependent ATPase activity	4	1561	31	12998	0.783302497315941	0.895427193203	Adese#c8173;Adese#c9396;Adese#c14470;Adese#c13260
GO:0046914	transition metal ion binding	107	1561	871	12998	0.7873591142652588	0.899703741391	Adese#c9064;Adese#c8193;Adese#c13460;Adese#c14780;Adese#c15092;Adese#c6910;Adese#c12523;Adese#c7783;Adese#c13474;Adese#c18502;Adese#c9282;Adese#c18639;Adese#c18169;Adese#c18163;Adese#c16559;Adese#c5413;Adese#c15044;Adese#c15131;Adese#c15265;Adese#c12241;Adese#c19027;Adese#c8154;Adese#c16560;Adese#c5404;Adese#c10425;Adese#c19719;Adese#c17367;Adese#c9976;Adese#c8414;Adese#c8366;Adese#c13725;Adese#c14336;Adese#c6635;Adese#c10944;Adese#c20299;Adese#c18808;Adese#c6864;Adese#c8910;Adese#c6293;Adese#c8823;Adese#c2988;Adese#c7731;Adese#c11628;Adese#c9180;Adese#c15651;Adese#c12703;Adese#c18941;Adese#c5458;Adese#c16288;Adese#c8905;Adese#c13387;Adese#c10494;Adese#c8114;Adese#c10728;Adese#c10922;Adese#c7035;Adese#c12159;Adese#c14870;Adese#c14877;Adese#c11738;Adese#c11749;Adese#c8639;Adese#c18850;Adese#c18855;Adese#c3683;Adese#c13902;Adese#c16260;Adese#c17841;Adese#c14462;Adese#c11471;Adese#c12951;Adese#c6966;Adese#c19242;Adese#c19243;Adese#c9025;Adese#c12171;Adese#c17279;Adese#c13024;Adese#c16075;Adese#c19470;Adese#c11661;Adese#c12180;Adese#c11462;Adese#c8124;Adese#c16246;Adese#c16245;Adese#c15562;Adese#c18214;Adese#c9642;Adese#c8467;Adese#c20104;Adese#c3653;Adese#c8687;Adese#c13264;Adese#c10112;Adese#c13317;Adese#c13645;Adese#c9815;Adese#c15986;Adese#c6934;Adese#c9104;Adese#c16669;Adese#c14824;Adese#c13785;Adese#c19421;Adese#c15170;Adese#c4570
GO:0006470	protein dephosphorylation	4	1561	32	12998	0.7896153954296395	0.90155926807	Adese#c8185;Adese#c10161;Adese#c13707;Adese#c14383
GO:0038023	signaling receptor activity	4	1561	32	12998	0.7896153954296395	0.90155926807	Adese#c8046;Adese#c15677;Adese#c8626;Adese#c15291
GO:0009611	response to wounding	3	1561	33	12998	0.7914408055879767	0.902496289051	Adese#c15634;Adese#c20306;Adese#c6544
GO:0042446	hormone biosynthetic process	3	1561	33	12998	0.7914408055879767	0.902496289051	Adese#c8193;Adese#c20299;Adese#c16877
GO:0019888	protein phosphatase regulator activity	3	1561	34	12998	0.7920188408297291	0.902496289051	Adese#c8046;Adese#c15677;Adese#c15291
GO:0042803	protein homodimerization activity	3	1561	34	12998	0.7920188408297291	0.902496289051	Adese#c17006;Adese#c9431;Adese#c9571
GO:0048585	negative regulation of response to stimulus	3	1561	34	12998	0.7920188408297291	0.902496289051	Adese#c16547;Adese#c14122;Adese#c20306
GO:0034219	carbohydrate transmembrane transport	3	1561	35	12998	0.7933845639835536	0.903330428082	Adese#c13087;Adese#c11076;Adese#c19410
GO:0048646	anatomical structure formation involved in morphogenesis	3	1561	35	12998	0.7933845639835536	0.903330428082	Adese#c13087;Adese#c10112;Adese#c19410
GO:0006955	immune response	5	1561	37	12998	0.798231117146024	0.908485794405	Adese#c14780;Adese#c19969;Adese#c12803;Adese#c10044;Adese#c12195
GO:0015698	inorganic anion transport	5	1561	38	12998	0.8015835993844774	0.911573530852	Adese#c12023;Adese#c12649;Adese#c12078;Adese#c11390;Adese#c10875
GO:0044430	cytoskeletal part	5	1561	38	12998	0.8015835993844774	0.911573530852	Adese#c18171;Adese#c15584;Adese#c13714;Adese#c9962;Adese#c5520
GO:0098797	plasma membrane protein complex	5	1561	39	12998	0.8054692538888869	0.915627130318	Adese#c12875;Adese#c18801;Adese#c9740;Adese#c19521;Adese#c13612
GO:0015075	ion transmembrane transporter activity	42	1561	369	12998	0.8072979578898232	0.917340166578	Adese#c11929;Adese#c19934;Adese#c12639;Adese#c18432;Adese#c12649;Adese#c12222;Adese#c16302;Adese#c16303;Adese#c17543;Adese#c14640;Adese#c12078;Adese#c7068;Adese#c8713;Adese#c13087;Adese#c10287;Adese#c11390;Adese#c7069;Adese#c20076;Adese#c8357;Adese#c14078;Adese#c10489;Adese#c14878;Adese#c14659;Adese#c7157;Adese#c7204;Adese#c7766;Adese#c11500;Adese#c9339;Adese#c8095;Adese#c6966;Adese#c17505;Adese#c17479;Adese#c19479;Adese#c11076;Adese#c12759;Adese#c5488;Adese#c18461;Adese#c19410;Adese#c6843;Adese#c8671;Adese#c16510;Adese#c9245
GO:0009738	abscisic acid-activated signaling pathway	5	1561	40	12998	0.8098241833602223	0.919111762245	Adese#c8046;Adese#c7505;Adese#c15677;Adese#c14122;Adese#c15291
GO:0015931	nucleobase-containing compound transport	5	1561	40	12998	0.8098241833602223	0.919111762245	Adese#c13067;Adese#c2857;Adese#c9396;Adese#c7732;Adese#c17121
GO:0046434	organophosphate catabolic process	5	1561	40	12998	0.8098241833602223	0.919111762245	Adese#c19439;Adese#c14512;Adese#c14122;Adese#c6790;Adese#c9839
GO:0006725	cellular aromatic compound metabolic process	137	1561	1122	12998	0.8103034384714045	0.919289734613	Adese#c11929;Adese#c19934;Adese#c13463;Adese#c13469;Adese#c17494;Adese#c14547;Adese#c20379;Adese#c7840;Adese#c12656;Adese#c11123;Adese#c6717;Adese#c18027;Adese#c16015;Adese#c10623;Adese#c14308;Adese#c11753;Adese#c15324;Adese#c9149;Adese#c14640;Adese#c14642;Adese#c8721;Adese#c12103;Adese#c14954;Adese#c18379;Adese#c15861;Adese#c19021;Adese#c8154;Adese#c7491;Adese#c7495;Adese#c4284;Adese#c13552;Adese#c17961;Adese#c13951;Adese#c15902;Adese#c12871;Adese#c12587;Adese#c19813;Adese#c8366;Adese#c16116;Adese#c10944;Adese#c8173;Adese#c19951;Adese#c12138;Adese#c8910;Adese#c16909;Adese#c13150;Adese#c7645;Adese#c11711;Adese#c9396;Adese#c14078;Adese#c9967;Adese#c14512;Adese#c7918;Adese#c8344;Adese#c7138;Adese#c19721;Adese#c13387;Adese#c13143;Adese#c10149;Adese#c17089;Adese#c10725;Adese#c18222;Adese#c15623;Adese#c1345;Adese#c9354;Adese#c12159;Adese#c17412;Adese#c14878;Adese#c6763;Adese#c17892;Adese#c13593;Adese#c14018;Adese#c14470;Adese#c14659;Adese#c14122;Adese#c14725;Adese#c12382;Adese#c8033;Adese#c7023;Adese#c19853;Adese#c17062;Adese#c18026;Adese#c10054;Adese#c9517;Adese#c7565;Adese#c14483;Adese#c14482;Adese#c6966;Adese#c17505;Adese#c3324;Adese#c10044;Adese#c19479;Adese#c14105;Adese#c11318;Adese#c12969;Adese#c19259;Adese#c550;Adese#c19877;Adese#c7170;Adese#c8874;Adese#c19891;Adese#c13741;Adese#c13256;Adese#c13636;Adese#c17137;Adese#c9228;Adese#c9313;Adese#c20362;Adese#c9796;Adese#c18913;Adese#c12802;Adese#c5488;Adese#c18461;Adese#c12091;Adese#c8844;Adese#c13260;Adese#c13317;Adese#c11025;Adese#c17121;Adese#c18258;Adese#c9077;Adese#c12501;Adese#c12505;Adese#c9100;Adese#c8671;Adese#c12031;Adese#c8071;Adese#c8072;Adese#c17040;Adese#c2913;Adese#c17023;Adese#c11789;Adese#c14227;Adese#c14171;Adese#c15170;Adese#c18247;Adese#c9809
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	4	1561	41	12998	0.8126214908570086	0.921437650581	Adese#c9158;Adese#c15942;Adese#c11190;Adese#c8695
GO:0016042	lipid catabolic process	4	1561	42	12998	0.8128431045990572	0.921437650581	Adese#c19439;Adese#c14124;Adese#c18733;Adese#c6790
GO:0005347	ATP transmembrane transporter activity	4	1561	43	12998	0.8136520569008194	0.921988081965	Adese#c7068;Adese#c7069;Adese#c10489;Adese#c16510
GO:0060560	developmental growth involved in morphogenesis	6	1561	46	12998	0.8192353730374623	0.927945986702	Adese#c13458;Adese#c15584;Adese#c8173;Adese#c11749;Adese#c18855;Adese#c13491
GO:0003682	chromatin binding	6	1561	47	12998	0.8220173693052952	0.930357888007	Adese#c19325;Adese#c12722;Adese#c13368;Adese#c9571;Adese#c2477;Adese#c2476
GO:0009620	response to fungus	6	1561	47	12998	0.8220173693052952	0.930357888007	Adese#c14780;Adese#c14642;Adese#c18144;Adese#c19969;Adese#c15184;Adese#c7084
GO:0098656	anion transmembrane transport	7	1561	53	12998	0.8311982030078264	0.940375427292	Adese#c12639;Adese#c12649;Adese#c16302;Adese#c16303;Adese#c12078;Adese#c7580;Adese#c9245
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	7	1561	54	12998	0.8329096928418702	0.941564446587	Adese#c12103;Adese#c13524;Adese#c9846;Adese#c12266;Adese#c13606;Adese#c12803;Adese#c8483
GO:0048589	developmental growth	7	1561	54	12998	0.8329096928418702	0.941564446587	Adese#c13458;Adese#c15584;Adese#c8173;Adese#c11749;Adese#c15634;Adese#c18855;Adese#c13491
GO:0032989	cellular component morphogenesis	7	1561	55	12998	0.8349806183028189	0.943531408157	Adese#c13458;Adese#c15584;Adese#c8173;Adese#c17712;Adese#c11749;Adese#c18855;Adese#c13491
GO:0009605	response to external stimulus	28	1561	227	12998	0.8370984200412959	0.944001353626	Adese#c20340;Adese#c4437;Adese#c18536;Adese#c14780;Adese#c12639;Adese#c7505;Adese#c12649;Adese#c13534;Adese#c14642;Adese#c11588;Adese#c18144;Adese#c19969;Adese#c10161;Adese#c15494;Adese#c11848;Adese#c13962;Adese#c9571;Adese#c8626;Adese#c14659;Adese#c12362;Adese#c10044;Adese#c11269;Adese#c8874;Adese#c13250;Adese#c12195;Adese#c15184;Adese#c7084;Adese#c13491
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	28	1561	227	12998	0.8370984200412959	0.944001353626	Adese#c13468;Adese#c7990;Adese#c18265;Adese#c19918;Adese#c11370;Adese#c13983;Adese#c7675;Adese#c12663;Adese#c13738;Adese#c8147;Adese#c14991;Adese#c14046;Adese#c12735;Adese#c8583;Adese#c17712;Adese#c11701;Adese#c20096;Adese#c11864;Adese#c5544;Adese#c9912;Adese#c11060;Adese#c7170;Adese#c14496;Adese#c13324;Adese#c13645;Adese#c11640;Adese#c13278;Adese#c8632
GO:0004812	aminoacyl-tRNA ligase activity	7	1561	56	12998	0.8373831719818701	0.944001353626	Adese#c13951;Adese#c12871;Adese#c8366;Adese#c9967;Adese#c10149;Adese#c13741;Adese#c12031
GO:0008643	carbohydrate transport	7	1561	56	12998	0.8373831719818701	0.944001353626	Adese#c19015;Adese#c13087;Adese#c17713;Adese#c19870;Adese#c11076;Adese#c19410;Adese#c14235
GO:0016875	ligase activity, forming carbon-oxygen bonds	7	1561	56	12998	0.8373831719818701	0.944001353626	Adese#c13951;Adese#c12871;Adese#c8366;Adese#c9967;Adese#c10149;Adese#c13741;Adese#c12031
GO:0044550	secondary metabolite biosynthetic process	7	1561	56	12998	0.8373831719818701	0.944001353626	Adese#c10944;Adese#c1345;Adese#c7035;Adese#c12382;Adese#c16260;Adese#c7170;Adese#c13317
GO:0004721	phosphoprotein phosphatase activity	7	1561	57	12998	0.8400890916568604	0.944724599104	Adese#c8185;Adese#c12958;Adese#c10161;Adese#c13707;Adese#c14383;Adese#c12178;Adese#c13920
GO:0006418	tRNA aminoacylation for protein translation	7	1561	57	12998	0.8400890916568604	0.944724599104	Adese#c13951;Adese#c12871;Adese#c8366;Adese#c9967;Adese#c10149;Adese#c13741;Adese#c12031
GO:0010498	proteasomal protein catabolic process	7	1561	57	12998	0.8400890916568604	0.944724599104	Adese#c12103;Adese#c13524;Adese#c9846;Adese#c12266;Adese#c13606;Adese#c12803;Adese#c8483
GO:0031225	anchored component of membrane	7	1561	57	12998	0.8400890916568604	0.944724599104	Adese#c195;Adese#c15217;Adese#c12046;Adese#c13233;Adese#c11749;Adese#c11513;Adese#c9670
GO:0016049	cell growth	6	1561	59	12998	0.8410515961730547	0.944724599104	Adese#c13458;Adese#c15584;Adese#c8173;Adese#c11749;Adese#c18855;Adese#c13491
GO:0051604	protein maturation	6	1561	59	12998	0.8410515961730547	0.944724599104	Adese#c9976;Adese#c8419;Adese#c11021;Adese#c18941;Adese#c14120;Adese#c10878
GO:0061630	ubiquitin protein ligase activity	6	1561	59	12998	0.8410515961730547	0.944724599104	Adese#c10410;Adese#c6733;Adese#c20294;Adese#c12266;Adese#c6763;Adese#c13606
GO:0061659	ubiquitin-like protein ligase activity	6	1561	59	12998	0.8410515961730547	0.944724599104	Adese#c10410;Adese#c6733;Adese#c20294;Adese#c12266;Adese#c6763;Adese#c13606
GO:0033993	response to lipid	6	1561	60	12998	0.8416697585842867	0.944724599104	Adese#c4437;Adese#c7505;Adese#c9465;Adese#c15634;Adese#c14465;Adese#c13647
GO:0044270	cellular nitrogen compound catabolic process	6	1561	60	12998	0.8416697585842867	0.944724599104	Adese#c14547;Adese#c12587;Adese#c14512;Adese#c17412;Adese#c14122;Adese#c19259
GO:0046700	heterocycle catabolic process	6	1561	60	12998	0.8416697585842867	0.944724599104	Adese#c14547;Adese#c12587;Adese#c14512;Adese#c17412;Adese#c14122;Adese#c19259
GO:0003779	actin binding	7	1561	66	12998	0.8507994216839463	0.954596281472	Adese#c6623;Adese#c13948;Adese#c14330;Adese#c13147;Adese#c13362;Adese#c12763;Adese#c15773
GO:0005789	endoplasmic reticulum membrane	9	1561	73	12998	0.857429748330229	0.961657046613	Adese#c13470;Adese#c11239;Adese#c12222;Adese#c4266;Adese#c13458;Adese#c8962;Adese#c14991;Adese#c12134;Adese#c12403
GO:0009890	negative regulation of biosynthetic process	8	1561	74	12998	0.8591492932576701	0.963206698811	Adese#c15543;Adese#c12722;Adese#c2477;Adese#c14122;Adese#c15634;Adese#c2476;Adese#c18907;Adese#c14687
GO:0008234	cysteine-type peptidase activity	8	1561	77	12998	0.8599436173680391	0.963718259873	Adese#c18536;Adese#c15600;Adese#c9349;Adese#c8750;Adese#c16380;Adese#c15602;Adese#c15601;Adese#c12193
GO:0016758	transferase activity, transferring hexosyl groups	37	1561	322	12998	0.8621145080029076	0.965771497963	Adese#c15794;Adese#c15792;Adese#c13838;Adese#c14978;Adese#c14977;Adese#c17310;Adese#c13698;Adese#c13992;Adese#c18296;Adese#c18297;Adese#c14093;Adese#c16228;Adese#c8721;Adese#c13180;Adese#c10827;Adese#c13458;Adese#c12060;Adese#c12875;Adese#c18556;Adese#c17723;Adese#c17722;Adese#c9740;Adese#c9747;Adese#c9982;Adese#c9972;Adese#c8933;Adese#c12893;Adese#c13117;Adese#c15502;Adese#c10594;Adese#c10910;Adese#c18557;Adese#c12988;Adese#c11883;Adese#c13923;Adese#c17630;Adese#c9250
GO:0046486	glycerolipid metabolic process	11	1561	89	12998	0.8701921901808463	0.974437523254	Adese#c19439;Adese#c6733;Adese#c8583;Adese#c13174;Adese#c14122;Adese#c5544;Adese#c6790;Adese#c9839;Adese#c14753;Adese#c11423;Adese#c7338
GO:0034470	ncRNA processing	11	1561	101	12998	0.8778048506298952	0.982576218746	Adese#c14954;Adese#c13552;Adese#c8366;Adese#c12138;Adese#c15623;Adese#c9517;Adese#c20362;Adese#c18913;Adese#c12091;Adese#c17121;Adese#c17040
GO:0044459	plasma membrane part	15	1561	123	12998	0.8895323769458803	0.995312718474	Adese#c12649;Adese#c13534;Adese#c15217;Adese#c19015;Adese#c12078;Adese#c13087;Adese#c17713;Adese#c8626;Adese#c13233;Adese#c11749;Adese#c13612;Adese#c19870;Adese#c11076;Adese#c19410;Adese#c9670
GO:0042886	amide transport	28	1561	241	12998	0.9205076212315012	1.0	Adese#c11137;Adese#c10638;Adese#c11121;Adese#c11583;Adese#c14324;Adese#c18608;Adese#c11766;Adese#c9888;Adese#c12590;Adese#c18801;Adese#c7732;Adese#c10544;Adese#c13962;Adese#c6613;Adese#c8110;Adese#c19521;Adese#c6578;Adese#c13612;Adese#c11267;Adese#c9305;Adese#c19259;Adese#c9018;Adese#c14750;Adese#c12573;Adese#c15981;Adese#c8670;Adese#c13920;Adese#c4570
GO:0043170	macromolecule metabolic process	330	1561	2737	12998	0.9209629402053523	1.0	Adese#c9060;Adese#c15425;Adese#c9536;Adese#c16211;Adese#c3632;Adese#c18536;Adese#c17818;Adese#c8257;Adese#c13838;Adese#c10886;Adese#c18342;Adese#c15767;Adese#c15768;Adese#c15783;Adese#c9293;Adese#c9294;Adese#c12523;Adese#c12657;Adese#c12781;Adese#c8185;Adese#c8055;Adese#c18265;Adese#c13470;Adese#c18509;Adese#c7197;Adese#c7375;Adese#c8954;Adese#c10410;Adese#c17310;Adese#c13506;Adese#c15158;Adese#c9464;Adese#c11239;Adese#c15204;Adese#c7878;Adese#c7874;Adese#c11907;Adese#c8735;Adese#c16309;Adese#c8550;Adese#c9518;Adese#c7513;Adese#c18180;Adese#c11117;Adese#c10752;Adese#c6709;Adese#c18296;Adese#c18297;Adese#c6702;Adese#c14093;Adese#c9638;Adese#c19582;Adese#c15921;Adese#c11379;Adese#c11370;Adese#c15450;Adese#c12251;Adese#c19902;Adese#c12103;Adese#c10448;Adese#c14954;Adese#c18622;Adese#c7263;Adese#c13458;Adese#c13524;Adese#c18196;Adese#c6733;Adese#c9846;Adese#c9847;Adese#c9848;Adese#c15600;Adese#c6652;Adese#c18379;Adese#c15139;Adese#c11106;Adese#c18171;Adese#c14620;Adese#c12809;Adese#c19150;Adese#c10963;Adese#c19399;Adese#c8403;Adese#c12060;Adese#c11813;Adese#c16366;Adese#c15289;Adese#c16583;Adese#c7495;Adese#c4284;Adese#c13552;Adese#c13554;Adese#c15162;Adese#c18762;Adese#c16615;Adese#c9431;Adese#c13951;Adese#c17980;Adese#c19566;Adese#c7713;Adese#c15126;Adese#c12473;Adese#c12478;Adese#c14619;Adese#c12871;Adese#c12875;Adese#c12877;Adese#c15873;Adese#c15872;Adese#c19383;Adese#c12587;Adese#c9976;Adese#c8419;Adese#c20197;Adese#c11822;Adese#c16379;Adese#c8569;Adese#c18815;Adese#c8366;Adese#c16776;Adese#c16803;Adese#c9612;Adese#c7244;Adese#c10167;Adese#c10161;Adese#c14993;Adese#c11541;Adese#c11012;Adese#c17638;Adese#c18396;Adese#c11490;Adese#c12866;Adese#c9172;Adese#c12266;Adese#c7906;Adese#c8173;Adese#c12735;Adese#c12286;Adese#c8775;Adese#c12134;Adese#c12138;Adese#c18556;Adese#c8917;Adese#c13392;Adese#c10574;Adese#c17723;Adese#c17722;Adese#c9412;Adese#c10203;Adese#c9396;Adese#c11021;Adese#c10000;Adese#c9567;Adese#c6605;Adese#c9962;Adese#c9967;Adese#c12455;Adese#c9740;Adese#c9747;Adese#c9988;Adese#c9982;Adese#c12856;Adese#c10954;Adese#c9182;Adese#c9349;Adese#c19056;Adese#c18941;Adese#c11848;Adese#c12148;Adese#c16358;Adese#c16137;Adese#c10149;Adese#c18719;Adese#c17712;Adese#c13707;Adese#c13960;Adese#c13969;Adese#c13968;Adese#c17667;Adese#c14061;Adese#c11524;Adese#c10817;Adese#c10720;Adese#c15715;Adese#c15398;Adese#c15623;Adese#c8626;Adese#c7963;Adese#c6986;Adese#c19265;Adese#c7968;Adese#c8750;Adese#c18486;Adese#c16729;Adese#c8933;Adese#c16380;Adese#c17387;Adese#c13600;Adese#c10555;Adese#c17706;Adese#c6763;Adese#c17677;Adese#c13593;Adese#c14018;Adese#c14019;Adese#c14383;Adese#c10803;Adese#c13824;Adese#c14470;Adese#c8244;Adese#c14120;Adese#c14122;Adese#c19184;Adese#c14497;Adese#c12542;Adese#c14725;Adese#c15529;Adese#c12168;Adese#c12166;Adese#c13606;Adese#c12364;Adese#c12362;Adese#c20229;Adese#c19989;Adese#c3683;Adese#c15132;Adese#c17067;Adese#c10584;Adese#c19514;Adese#c13909;Adese#c9517;Adese#c7565;Adese#c15739;Adese#c14645;Adese#c9206;Adese#c11053;Adese#c12556;Adese#c15602;Adese#c15601;Adese#c15299;Adese#c19241;Adese#c12803;Adese#c12081;Adese#c8483;Adese#c14811;Adese#c16679;Adese#c19882;Adese#c13028;Adese#c3324;Adese#c10044;Adese#c11269;Adese#c13825;Adese#c19470;Adese#c11407;Adese#c15030;Adese#c11068;Adese#c11318;Adese#c15610;Adese#c14745;Adese#c9650;Adese#c15298;Adese#c18557;Adese#c15290;Adese#c12180;Adese#c550;Adese#c11462;Adese#c8128;Adese#c8655;Adese#c8279;Adese#c13741;Adese#c16066;Adese#c13923;Adese#c10107;Adese#c10458;Adese#c12898;Adese#c7890;Adese#c20362;Adese#c15972;Adese#c18913;Adese#c12802;Adese#c14726;Adese#c12193;Adese#c12198;Adese#c15405;Adese#c9322;Adese#c20213;Adese#c17227;Adese#c17455;Adese#c7092;Adese#c12091;Adese#c8514;Adese#c13003;Adese#c13006;Adese#c13009;Adese#c13260;Adese#c13267;Adese#c13798;Adese#c13797;Adese#c10685;Adese#c10669;Adese#c11025;Adese#c17121;Adese#c11904;Adese#c15184;Adese#c9250;Adese#c9496;Adese#c18258;Adese#c11332;Adese#c11334;Adese#c6939;Adese#c15415;Adese#c18890;Adese#c12031;Adese#c20174;Adese#c19896;Adese#c17040;Adese#c2913;Adese#c18663;Adese#c10472;Adese#c4237;Adese#c13920;Adese#c10878;Adese#c7526;Adese#c14016;Adese#c14171;Adese#c18240;Adese#c9809;Adese#c10091;Adese#c14779;Adese#c15085;Adese#c14688
GO:0000148	1,3-beta-D-glucan synthase complex	2	1561	19	12998	1.0	1.0	Adese#c12875;Adese#c9740
GO:0000162	tryptophan biosynthetic process	1	1561	12	12998	1.0	1.0	Adese#c9796
GO:0000272	polysaccharide catabolic process	4	1561	38	12998	1.0	1.0	Adese#c19582;Adese#c18486;Adese#c15132;Adese#c13028
GO:0000323	lytic vacuole	1	1561	9	12998	1.0	1.0	Adese#c18536
GO:0000375	RNA splicing, via transesterification reactions	4	1561	34	12998	1.0	1.0	Adese#c7495;Adese#c12587;Adese#c9396;Adese#c11025
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	4	1561	34	12998	1.0	1.0	Adese#c7495;Adese#c12587;Adese#c9396;Adese#c11025
GO:0000724	double-strand break repair via homologous recombination	1	1561	10	12998	1.0	1.0	Adese#c3324
GO:0000725	recombinational repair	1	1561	11	12998	1.0	1.0	Adese#c3324
GO:0000902	cell morphogenesis	7	1561	59	12998	1.0	1.0	Adese#c13458;Adese#c15584;Adese#c8173;Adese#c17712;Adese#c11749;Adese#c18855;Adese#c13491
GO:0001558	regulation of cell growth	2	1561	19	12998	1.0	1.0	Adese#c17006;Adese#c14122
GO:0002097	tRNA wobble base modification	1	1561	14	12998	1.0	1.0	Adese#c14954
GO:0002098	tRNA wobble uridine modification	1	1561	13	12998	1.0	1.0	Adese#c14954
GO:0002229	defense response to oomycetes	1	1561	11	12998	1.0	1.0	Adese#c14642
GO:0002239	response to oomycetes	1	1561	11	12998	1.0	1.0	Adese#c14642
GO:0002790	peptide secretion	1	1561	8	12998	1.0	1.0	Adese#c6578
GO:0002831	regulation of response to biotic stimulus	1	1561	14	12998	1.0	1.0	Adese#c16547
GO:0003002	regionalization	3	1561	27	12998	1.0	1.0	Adese#c9517;Adese#c20362;Adese#c20321
GO:0003713	transcription coactivator activity	1	1561	13	12998	1.0	1.0	Adese#c4284
